Datetime,NO2,Ozone,CO,SO2,AT,RH,PM2.5,PM10
24-08-2022 01:00,1.90323,1.08434466,64.68112313,3.46546985,18.5985,91.55,1.288615,6.06854884
24-08-2022 02:00,1.89448875,0.965171515,56.91938835,3.486062625,18.5305,91.76,1.06644,4.115807845
24-08-2022 03:00,1.911735,1.083035065,56.91938835,3.47017677,19.041,90.56,0.8229362,2.325546065
24-08-2022 04:00,1.8857475,1.014936125,67.26836805,3.502536845,18.87,90.1825,0.64910648,1.96569946
24-08-2022 05:00,1.9055925,1.075177495,82.7918376,3.54784095,18.3205,92.5525,0.7713916,2.28866428
24-08-2022 06:00,1.94977125,0.9952922,103.489797,3.554312965,23.5115,75.87,0.71096,2.375386315
24-08-2022 07:00,1.92142125,1.01100734,162.9964303,3.496653195,24.8,71.2725,0.4647901,3.3293287
24-08-2022 08:00,1.941975,1.048985595,230.2647983,3.530778365,24.971,72.3425,1.0886575,3.27151401
24-08-2022 09:00,1.955205,1.012316935,204.3923491,3.506067035,25.6225,68.86,1.1775275,3.142926165
24-08-2022 10:00,1.94362875,0.91933569,168.1709201,3.531955095,26.4985,66.1425,0.8229362,2.54783358
24-08-2022 11:00,1.938195,0.98743463,160.4091854,3.56196171,27.124,63.5025,1.4441375,6.163245315
24-08-2022 12:00,1.9386675,0.959933135,144.8857158,3.63727243,27.1,62.875,1.2930585,4.683986695
24-08-2022 13:00,1.96772625,1.05029519,139.711226,3.64433281,27.075,61.6225,1.06644,6.719462505
24-08-2022 14:00,1.97103375,0.883976625,204.3923491,3.69140201,27.393,58.0775,1.7969514,6.89988421
24-08-2022 15:00,1.94740875,0.94814678,219.9158186,3.822607405,27.2875,60.4575,2.8713897,6.101443405
24-08-2022 16:00,1.95024375,0.9429084,191.4561245,3.88791592,25.935,67.7925,2.701648,6.5390408
24-08-2022 17:00,1.92378375,0.962552325,175.9326549,3.900271585,23.8725,76.2425,1.5178996,6.358619095
24-08-2022 18:00,1.95496875,0.93505083,137.123981,3.777891665,22.171,85.405,2.1639845,5.125770671
24-08-2022 19:00,1.957095,0.944217995,162.9964303,3.702580945,22.5245,84.5675,1.288615,5.02987803
24-08-2022 20:00,1.91102625,1.062081545,196.6306143,3.715524975,22.5155,85.86,1.06644,7.15506629
24-08-2022 21:00,1.91197125,1.05815276,144.8857158,3.604912355,20.087,90.9325,1.06644,4.452727935
24-08-2022 22:00,1.8522,0.965171515,93.1408173,3.607265815,18.505,91.87,0.5794324,3.533673725
24-08-2022 23:00,1.88551125,0.9952922,90.55357238,3.58314285,19.0295,89.7725,0.8424876,8.828701885
25-08-2022 00:00,1.8857475,1.009697745,75.03010283,3.573140645,18.551,91.0625,1.06644,4.564370095
25-08-2022 01:00,1.88409375,1.09482142,75.03010283,3.599028705,19.123,89.155,0.5714341,5.28506011
25-08-2022 02:00,1.88456625,1.007078555,54.33214343,3.586084675,19.5685,87.8925,0.39209444,4.34208258
25-08-2022 03:00,1.887165,1.01624572,51.7448985,3.61373783,19.6575,87.18,0.693186,3.645315885
25-08-2022 04:00,1.88055,0.946837185,46.57040865,3.580201025,19.671,86.13,0.9793474,3.533673725
25-08-2022 05:00,1.9140975,0.95338516,46.57040865,3.59844034,19.189,89.2075,0.5723228,6.63074686
25-08-2022 06:00,1.91055375,0.95862354,82.7918376,3.62903532,20.158,86.4825,1.33607158,10.35680395
25-08-2022 07:00,1.95993,1.06862952,95.72806223,3.55254787,23.664,75.7275,0.75255116,5.212293345
25-08-2022 08:00,2.01922875,0.91409731,137.123981,3.533131825,27.2195,57.2325,1.00032072,2.319565235
25-08-2022 09:00,1.9518975,0.9691003,225.0903085,3.5419573,25.372,70.445,3.06174924,1.99361
25-08-2022 10:00,1.9301625,0.90885893,238.0265331,3.571963915,24.128,74.955,2.0573405,4.76672151
25-08-2022 11:00,2.1068775,1.0214841,328.5801055,3.64197935,23.104,76.6275,5.0558143,9.5095197
25-08-2022 12:00,1.9207125,0.973029085,227.6775534,3.53254346,24.255,74.4975,6.6448099,10.765494
25-08-2022 13:00,1.94173875,1.08172547,183.6943897,3.489592815,26.1965,66.86,3.0509071,8.1538649
25-08-2022 14:00,1.94032125,0.988744225,152.6474506,3.547252585,25.466,69.6775,1.80423874,4.84048508
25-08-2022 15:00,1.926855,1.004459365,186.2816346,3.529601635,22.897,81.6075,0.4683449,5.044830105
25-08-2022 16:00,1.853145,1.098750205,227.6775534,3.54548749,22.7025,84.775,2.8242886,8.88153255
25-08-2022 17:00,1.92047625,0.986125035,206.979594,3.56313844,21.132,89.7825,3.6641101,11.13530866
25-08-2022 18:00,1.870155,0.975648275,206.979594,3.560196615,20.524,94.8325,4.0498059,8.673200305
25-08-2022 19:00,1.88881875,0.97957706,201.8051042,3.51959943,19.089,97.0025,3.0349105,4.522504285
25-08-2022 20:00,1.919295,0.870880675,196.6306143,3.506067035,18.257,97.5275,3.2215375,4.213494735
25-08-2022 21:00,1.91764125,1.03458005,248.3755128,3.511950685,18.6625,97.6925,4.74956828,6.340875966
25-08-2022 22:00,1.93795875,0.883976625,279.4224519,3.475472055,19.585,97.0625,3.6658875,5.636932275
25-08-2022 23:00,1.92047625,0.95338516,168.1709201,3.46546985,20.1705,92.53,3.0606828,6.880944915
26-08-2022 00:00,1.92567375,1.05029519,137.123981,3.443700345,18.3075,95.695,2.84384,5.87716228
26-08-2022 01:00,1.941975,0.949456375,116.4260216,3.469588405,18.027,95.24,2.3577211,6.82412703
26-08-2022 02:00,1.90771875,0.98743463,95.72806223,3.477825515,18.249,96.33,1.4068121,3.67023601
26-08-2022 03:00,1.87866,1.043747215,85.37908253,3.466058215,18.1345,93.7475,1.5605572,4.010146515
26-08-2022 04:00,1.89378,1.106607775,69.85561298,3.461351295,19.581,87.385,1.5347849,3.42103476
26-08-2022 05:00,1.89732375,1.059462355,62.0938782,3.519011065,19.7725,86.0425,0.9544638,2.53786553
26-08-2022 06:00,1.91079,0.983505845,93.1408173,3.51253905,20.6015,85.485,1.87391282,2.392332
26-08-2022 07:00,1.99229625,0.959933135,119.0132666,3.500183385,23.2595,78.9325,1.79624044,7.020497615
26-08-2022 08:00,1.95685875,1.051604785,139.711226,3.497829925,27.053,59.545,0.8033848,3.63833825
26-08-2022 09:00,1.9197675,0.980886655,206.979594,3.48665099,27.186,59.33,1.16721858,2.99440222
26-08-2022 10:00,1.9150425,0.928502855,214.7413288,3.501360115,24.711,72.71,4.29526484,7.550797875
26-08-2022 11:00,1.9518975,0.904930145,230.2647983,3.50783213,25.298,70.245,5.4708372,10.46246528
26-08-2022 12:00,1.91055375,0.98481544,219.9158186,3.63727243,24.143,75.055,5.4441762,13.69909112
26-08-2022 13:00,1.90866375,0.94814678,248.3755128,3.55254787,23.4245,79.32,7.518402,16.42435599
26-08-2022 14:00,1.86755625,0.870880675,217.3285737,3.526071445,22.453,85.15,5.1420182,11.35659937
26-08-2022 15:00,1.85290875,1.08696385,225.0903085,3.54431076,20.707,89.335,5.2762119,12.50292512
26-08-2022 16:00,1.89874125,0.97171949,165.5836752,3.54431076,20.7675,90.2825,4.0764669,9.988982905
26-08-2022 17:00,1.93725,1.014936125,238.0265331,3.560196615,20.79,90.495,2.470586,5.68577572
26-08-2022 18:00,2.0180475,1.077796685,341.5163301,3.517834335,20.095,94.67,2.861614,7.59964132
26-08-2022 19:00,1.96300125,1.075177495,426.8954126,3.514304145,19.498,95.825,14.3631694,20.09160158
26-08-2022 20:00,1.98520875,1.0214841,445.0061271,3.51959943,19.2245,95.795,13.41937,17.88567212
26-08-2022 21:00,1.9278,1.151134005,385.4994938,3.47488369,19.3965,95.725,16.2125541,26.66951778
26-08-2022 22:00,1.95993,1.022793695,328.5801055,3.48665099,19.382,96.195,13.2531831,19.82346104
26-08-2022 23:00,1.92236625,1.0214841,297.5331664,3.49371137,18.872,96.33,10.4173414,15.45546153
27-08-2022 00:00,1.8951975,0.876119055,199.2178592,3.466058215,18.3415,95.1425,8.1422694,14.09980673
27-08-2022 01:00,1.89259875,1.01886491,129.3622463,3.477825515,18.0745,93.9125,7.3566586,10.92597961
27-08-2022 02:00,1.9358325,1.02672248,116.4260216,3.466058215,17.892,94.3775,7.7076951,11.82609452
27-08-2022 03:00,1.947645,0.988744225,124.1877564,3.52783654,17.953,95.9925,7.82056,13.50670775
27-08-2022 04:00,1.91457,1.119703725,119.0132666,3.48076734,18.521,93.53,10.2413788,13.52066302
27-08-2022 05:00,1.93276125,0.97171949,124.1877564,3.46311639,18.037,94.8225,8.4701997,12.92258002
27-08-2022 06:00,1.89212625,1.072558305,137.123981,3.5066554,19.181,91.7625,6.8678736,13.07309758
27-08-2022 07:00,1.870155,0.97957706,206.979594,3.515480875,19.777,88.0575,10.6883949,15.02085455
27-08-2022 08:00,1.853145,0.92981245,230.2647983,3.54666422,19.6965,88.7875,10.0076507,17.145046
27-08-2022 09:00,1.8895275,1.14982441,282.0096968,3.5184227,19.852,87.525,10.344468,16.97758276
27-08-2022 10:00,1.9273275,1.06077195,266.4862273,3.46664658,22.9695,81.0675,10.5355385,15.14445837
27-08-2022 11:00,2.061045,1.00838815,310.469391,3.48782772,22.4425,80.6675,10.5506464,20.96380596
27-08-2022 12:00,1.97339625,0.983505845,276.835207,3.52195289,23.388,78.3025,10.4217849,18.06908424
27-08-2022 13:00,1.95496875,0.94028921,294.9459215,3.503713575,21.8605,81.9075,10.7950389,16.11933366
27-08-2022 14:00,1.9178775,0.904930145,282.0096968,3.506067035,24.333,75.2475,10.5355385,17.35836227
27-08-2022 15:00,1.85763375,1.04505681,238.0265331,3.522541255,20.002,88.2175,10.0654162,17.47000443
27-08-2022 16:00,1.9122075,1.041128025,269.0734722,3.48429753,19.571,92.8375,8.2711309,13.19570459
27-08-2022 17:00,1.9140975,0.902310955,263.8989824,3.49606483,19.809,90.13,8.9172158,16.50210678
27-08-2022 18:00,1.89023625,1.00314977,181.1071448,3.50312521,21.376,87.2725,5.84000318,11.19531632
27-08-2022 19:00,1.885275,0.996601795,245.7882679,3.488416085,19.8005,89.025,9.3704528,12.59263757
27-08-2022 20:00,1.90535625,1.02410329,175.9326549,3.481355705,19.7665,89.0075,8.4853076,14.50849678
27-08-2022 21:00,1.90063125,0.876119055,131.9494912,3.527248175,20.13,88.7675,6.9807385,11.59284215
27-08-2022 22:00,1.89756,0.962552325,116.4260216,3.47606042,19.843,89.41,8.6977069,12.32948105
27-08-2022 23:00,1.8857475,0.92719326,126.7750013,3.44664217,20.167,89.0875,7.1691429,11.19312335
28-08-2022 00:00,1.87842375,1.07124871,121.6005115,3.500183385,20.2915,89.115,5.5579298,9.17858044
28-08-2022 01:00,1.89826875,1.012316935,93.1408173,3.501360115,18.1545,91.9775,6.5470529,8.53863163
28-08-2022 02:00,1.91433375,0.928502855,95.72806223,3.49135791,17.9105,94.6125,5.4095169,7.106222845
28-08-2022 03:00,1.90204875,0.91933569,80.20459268,3.464881485,18.025,94.28,2.9264891,7.753946734
28-08-2022 04:00,1.9169325,1.020174505,85.37908253,3.4948881,18.041,93.9025,2.23810208,7.500758264
28-08-2022 05:00,1.89023625,0.983505845,90.55357238,3.488416085,18.2785,95.725,1.19778986,2.50596777
28-08-2022 06:00,1.90204875,0.897072575,108.6642869,3.506067035,18.418,97.855,0.84479822,2.233840005
28-08-2022 07:00,1.9244925,1.072558305,131.9494912,3.484885895,18.449,97.9575,0.4665675,1.64273464
28-08-2022 08:00,1.9169325,1.048985595,157.8219404,3.513127415,18.235,97.5125,0.35548,3.065175375
28-08-2022 09:00,1.89874125,1.00314977,175.9326549,3.490769545,18.122,97.5875,0.8407102,4.48960972
28-08-2022 10:00,1.89307125,0.983505845,194.0433694,3.51253905,19.7275,95.0825,1.3134986,3.20771849
28-08-2022 11:00,1.904175,1.007078555,162.9964303,3.493123005,21.572,88.6025,3.0971195,6.17620378
28-08-2022 12:00,1.96536375,0.865642295,144.8857158,3.504890305,22.464,84.8775,2.84384,4.63115603
28-08-2022 13:00,1.86755625,0.98743463,121.6005115,3.49959502,23.8645,75.3375,2.7691892,4.457113877
28-08-2022 14:00,1.92331125,0.847307965,126.7750013,3.559019885,25.5525,68.76,4.1537838,8.373162
28-08-2022 15:00,1.91811375,0.938979615,129.3622463,3.49135791,25.5515,68.2475,3.537026,8.928382385
28-08-2022 16:00,1.88740125,0.944217995,157.8219404,3.308376395,23.351,78.6875,3.6836615,9.48160916
28-08-2022 17:00,1.87747875,1.04243762,170.7581651,3.37250818,23.3215,79.67,4.3946215,10.81134703
28-08-2022 18:00,1.89968625,0.95600435,188.8688795,3.348385215,21.503,87.3825,4.3795136,10.85321284
28-08-2022 19:00,1.8488925,1.03196086,240.613778,3.38309875,19.8645,90.185,6.9816272,14.60518686
28-08-2022 20:00,1.82763,1.03719924,214.7413288,3.43369814,19.69,90.0425,7.9325362,13.68613265
28-08-2022 21:00,1.8725175,1.08696385,212.1540839,3.383687115,19.855,89.265,6.8278821,14.18154474
28-08-2022 22:00,1.9008675,0.90362055,170.7581651,3.35838742,20.7485,86.9475,7.1247079,14.53939773
28-08-2022 23:00,1.89945,0.967790705,90.55357238,3.37250818,20.3625,85.7725,3.8338518,8.541622045
29-08-2022 00:00,1.8999225,0.928502855,126.7750013,3.38074529,19.544,91.57,3.7938603,8.19174349
29-08-2022 01:00,1.87039125,1.106607775,54.33214343,3.395454415,18.7515,91.94,5.3659706,10.35580715
29-08-2022 02:00,1.89,1.077796685,54.33214343,3.391924225,18.63,91.9975,3.9929291,11.30177509
29-08-2022 03:00,1.91480625,0.94028921,62.0938782,3.42663776,18.8115,91.055,2.4732521,7.21487459
29-08-2022 04:00,1.90323,0.98219625,69.85561298,3.36897799,18.727,90.9775,2.3746064,6.54900885
29-08-2022 05:00,1.86613875,0.97433868,77.61734775,3.358975785,18.508,91.5925,2.2466336,7.710286675
29-08-2022 06:00,1.90441125,0.967790705,72.4428579,3.37956856,19.3125,89.17,1.8911536,5.17939878
29-08-2022 07:00,1.95615,0.912787715,111.2515318,3.435463235,22.2675,80.7375,2.9878094,4.69694516
29-08-2022 08:00,1.84676625,0.9691003,111.2515318,3.39604278,23.9325,73.17,5.2548831,8.12794797
29-08-2022 09:00,1.91055375,0.93767002,124.1877564,3.45723274,26.4975,64.8575,3.6223412,5.67580767
29-08-2022 10:00,1.936305,1.0214841,157.8219404,3.38780567,25.6305,68.52,2.48836,4.440766275
29-08-2022 11:00,1.92661875,0.962552325,232.8520433,3.41134027,24.2305,75.1375,5.1517939,8.08608216
29-08-2022 12:00,1.90701,1.014936125,245.7882679,3.422519205,22.7765,81.6725,5.9160759,11.03363455
29-08-2022 13:00,1.92898125,1.06601033,250.9627577,3.3889824,20.3455,93.7925,3.7254304,9.699909455
29-08-2022 14:00,1.934415,0.87742865,274.2479621,3.37133145,18.9405,96.625,5.0282646,11.3825163
29-08-2022 15:00,1.9358325,0.92457407,256.1372476,3.370743085,20.143,94.9725,2.8962733,9.237391935
29-08-2022 16:00,1.9660725,0.852546345,287.1841867,3.36309434,20.6055,92.935,1.42192,6.133341165
29-08-2022 17:00,2.01096,0.96124273,318.2311258,3.383687115,19.938,95.8425,4.0853539,8.08408855
29-08-2022 18:00,1.9386675,1.101369395,279.4224519,3.376626735,18.878,96.2575,6.0680436,8.15785212
29-08-2022 19:00,1.91811375,0.96648111,266.4862273,3.37015472,18.714,97.0025,6.2413401,11.97960249
29-08-2022 20:00,1.9963125,0.89576298,282.0096968,3.356622325,19.354,95.5775,5.10451506,11.67557697
29-08-2022 21:00,1.91858625,1.08958304,170.7581651,3.39604278,20.1755,90.3125,4.9980488,13.13489949
29-08-2022 22:00,1.90724625,1.111846155,168.1709201,3.373096545,20.4765,91.255,3.40265456,6.514120675
29-08-2022 23:00,1.91905875,1.007078555,240.613778,3.344855025,20.206,93.52,6.76851694,14.03700801
30-08-2022 00:00,1.93606875,1.06862952,238.0265331,3.36897799,20.2555,92.095,5.46746014,10.98678471
30-08-2022 01:00,1.9273275,0.89838217,173.34541,3.408398445,20.89,91.1925,3.93889614,7.62954547
30-08-2022 02:00,1.8715725,1.19696983,77.61734775,3.36780126,19.5,88.12,4.09281898,7.79900232
30-08-2022 03:00,1.8989775,0.94552759,72.4428579,3.36897799,18.8595,90.4225,2.37567284,6.964676535
30-08-2022 04:00,1.87866,1.11839413,80.20459268,3.34426666,18.975,90.2675,3.9618246,7.34047202
30-08-2022 05:00,1.887165,0.99791139,75.03010283,3.37368491,18.34,91.8625,4.03078772,8.146887265
30-08-2022 06:00,1.87700625,1.047676,85.37908253,3.398984605,19.463,88.3575,4.39977596,8.611398395
30-08-2022 07:00,1.89189,1.0738679,155.2346955,3.37956856,22.0735,83.61,3.32391574,9.333085215
30-08-2022 08:00,1.89165375,1.01362653,129.3622463,3.409575175,23.794,75.83,4.32139262,11.65564087
30-08-2022 09:00,1.875825,0.946837185,181.1071448,3.39604278,23.339,80.7925,2.58860536,8.29939843
30-08-2022 10:00,1.900395,0.980886655,248.3755128,3.406044985,20.9315,87.9725,5.62795936,13.94131473
30-08-2022 11:00,1.96489125,1.043747215,271.6607171,3.443700345,19.7255,94.2775,7.278453,13.56950647
30-08-2022 12:00,1.960875,0.975648275,269.0734722,3.390747495,19.7265,94.1425,4.91504422,7.17300878
30-08-2022 13:00,1.93536,1.00053058,359.6270446,3.382510385,20.2845,89.6475,3.8853964,5.170427535
30-08-2022 14:00,1.92331125,1.041128025,307.8821461,3.33602955,22.2555,79.6425,3.78390686,7.060369815
30-08-2022 15:00,1.90157625,1.072558305,276.835207,3.373096545,22.6545,81.77,4.09352994,6.6387213
30-08-2022 16:00,1.93158,1.03196086,196.6306143,3.442523615,23.578,77.5175,2.51128846,7.963475145
30-08-2022 17:00,1.9065375,0.86957108,305.2949012,3.373096545,20.608,89.145,5.216669,12.49196026
30-08-2022 18:00,1.90582875,1.01624572,323.4056156,3.37603837,20.766,87.6825,7.58932026,20.42752487
30-08-2022 19:00,1.92992625,0.99005382,282.0096968,3.44664217,22.939,79.245,8.60990334,14.553353
30-08-2022 20:00,1.94599125,0.94814678,191.4561245,3.442523615,24.4815,73.0675,4.54730016,10.724625
30-08-2022 21:00,1.9169325,1.009697745,240.613778,3.4478189,23.39,79.6625,4.48580212,9.434759325
30-08-2022 22:00,1.87464375,0.894453385,95.72806223,3.462528025,24.08,71.8875,2.6687661,10.95089973
30-08-2022 23:00,1.87842375,1.012316935,227.6775534,3.438993425,22.124,85.0425,3.9938178,10.21027362
31-08-2022 00:00,1.964655,1.030651265,269.0734722,3.386040575,20.1725,91.2625,6.92635006,15.61794074
31-08-2022 01:00,1.94126625,1.001840175,129.3622463,3.440170155,22.3135,83.1125,4.89709248,14.58126354
31-08-2022 02:00,1.96725375,0.94814678,67.26836805,3.409575175,22.7665,79.1325,1.5054578,6.502159015
31-08-2022 03:00,1.90535625,0.993982605,72.4428579,3.404868255,20.825,84.1725,2.03636718,6.82811425
31-08-2022 04:00,1.9377225,0.96386192,80.20459268,3.464881485,22.458,80.405,1.32736232,7.45211418
31-08-2022 05:00,1.902285,1.056843165,108.6642869,3.458997835,20.548,87.3325,2.50364564,7.201916125
31-08-2022 06:00,1.97623125,0.988744225,82.7918376,3.43487487,22.3675,81.0725,1.49443792,8.35521951
31-08-2022 07:00,1.99418625,0.91147812,82.7918376,3.46193966,23.4675,77.5625,1.78557604,12.41420947
31-08-2022 08:00,1.93465125,0.993982605,90.55357238,3.438993425,24.071,71.8975,2.2297483,20.39163989
31-08-2022 09:00,1.904175,0.938979615,111.2515318,3.36662453,25.1945,68.2475,2.44054794,12.6185545
31-08-2022 10:00,1.91079,1.043747215,103.489797,3.42193084,25.8885,65.8475,2.22868186,9.666018085
31-08-2022 11:00,1.93347,1.05291438,121.6005115,3.423695935,27.398,60.2675,2.381716,12.50292512
31-08-2022 12:00,1.9348875,1.048985595,129.3622463,3.44546544,27.2355,61.425,1.9871332,9.073915915
31-08-2022 13:00,2.0331675,1.01886491,134.5367361,3.50077175,27.2485,58.365,1.86627,7.353430485
31-08-2022 14:00,1.9415025,0.970409895,165.5836752,3.52195289,24.6055,74.1925,3.10547328,8.429979885
31-08-2022 15:00,1.86094125,1.13672846,206.979594,3.468411675,21.3715,87.5125,4.55209914,10.57709786
31-08-2022 16:00,1.864485,1.09744061,212.1540839,3.46900004,21.465,87,4.60862046,11.47721277
31-08-2022 17:00,1.89543375,1.080415875,212.1540839,3.46429312,21.1045,89.0175,4.58586974,11.4632575
31-08-2022 18:00,1.9471725,0.970409895,142.2984709,3.463704755,22.386,84.3175,3.77359794,9.996957345
31-08-2022 19:00,1.88834625,0.89576298,119.0132666,3.388394035,21.635,85.4625,3.49721224,38.91127998
31-08-2022 20:00,1.907955,0.98219625,113.8387767,3.363682705,21.228,86.045,3.32747054,19.86333324
31-08-2022 21:00,1.92425625,1.030651265,147.4729607,3.429579585,21.903,85.48,4.9536138,12.99434998
31-08-2022 22:00,1.8895275,1.00576896,186.2816346,3.38662894,20.142,89.5725,5.77317294,13.14088032
31-08-2022 23:00,1.864107,1.044532972,117.9783686,3.388041016,20.02,89.116,3.87544296,8.565346004
01-09-2022 00:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 01:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 02:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 03:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 04:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 05:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 06:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 07:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 08:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 09:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 10:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 11:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 12:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 13:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 14:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 15:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 16:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 17:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 18:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 19:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 20:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 21:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 22:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
01-09-2022 23:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 00:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 01:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 02:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 03:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 04:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 05:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 06:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 07:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 08:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 09:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 10:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 11:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 12:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 13:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 14:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 15:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 16:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 17:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 18:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 19:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 20:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 21:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 22:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
02-09-2022 23:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 00:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 01:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 02:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 03:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 04:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 05:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 06:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 07:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
03-09-2022 08:00,2.1755232,1.171428632,233.0435842,4.965645867,23.33662516,72.36183352,11.88380751,19.94398114
